,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
?????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
?????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
??????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
???????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
??????????????20?22?26?,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
??????????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
??????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
???????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
?????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
??????????????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
?????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
?????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",3,151,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,22.11930691456091
????,"22058, Taiwan, New Taipei City, Banqiao District, ?????59?",6,240,25.006079,121.448832,https://maps.google.com/?cid=4866744166452147618,National Taiwan University of Arts,91,807,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E8%97%9D%E8%A1%93,,21.95608516590332
????????,"No. 362?, Section 3, Fuxing Rd, South District, Taichung City, Taiwan 402",3,262,24.1333453,120.6807474,https://maps.google.com/?cid=5703997051187176714,????????,107,1836,https://zh.wikipedia.org/wiki/%E6%96%87%E5%8C%96%E9%83%A8%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2%E5%B1%80,,21.742388394090455
?????,"No. 84?, Danan Rd, Shilin District, Taipei City, Taiwan 111",4,237,25.08949,121.524663,https://maps.google.com/?cid=8280190085019339670,?????,55,1208,https://zh.wikipedia.org/wiki/%E5%A3%AB%E6%9E%97%E6%85%88%E8%AB%B4%E5%AE%AE,,21.703783840116955
?????,"805, Taiwan, Kaohsiung City, Qijin District, ?????????93?",4,268,22.613377,120.268426,https://maps.google.com/?cid=12745611593498069954,?????,118,2466,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E5%A4%A9%E5%90%8E%E5%AE%AE,,21.61983891605937
??????,"436, Taiwan, Taichung City, Qingshui District, ????116?3?",3,238,24.2709476,120.57032,https://maps.google.com/?cid=15766774012845736691,??????(????),65,1428,https://zh.wikipedia.org/wiki/%E6%B8%85%E6%B0%B4%E7%A4%BE%E5%8F%A3%E6%A5%8A%E5%AE%85,,21.069348258825926
??????,"No. 384?, Chongming Rd, East District, Tainan City, Taiwan 701",2,191,22.9760232,120.221173,https://maps.google.com/?cid=11405032185901263544,Tainan City Goverment Police Bureau,29,450,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E5%B8%82%E6%94%BF%E5%BA%9C%E8%AD%A6%E5%AF%9F%E5%B1%80,,20.366075645294405
?????,"No. 2?, Yongle St, Douliu City, Yunlin County, Taiwan 640",4,185,23.7123811,120.5470542,https://maps.google.com/?cid=9484787558970471093,???,26,499,https://zh.wikipedia.org/wiki/%E6%96%97%E5%85%AD%E7%9C%9F%E4%B8%80%E5%AF%BA,,19.956280680381255
?????,"No. 7, Zhongshan Rd, Fengshan District, Kaohsiung City, Taiwan 830",3,167,22.620788,120.36202,https://maps.google.com/?cid=1666344148016138627,?????,16,314,https://zh.wikipedia.org/wiki/%E9%B3%B3%E5%B1%B1%E9%BE%8D%E5%B1%B1%E5%AF%BA,,19.948411745293896
?????,"Qishan District, Kaohsiung City, Taiwan 842",6,256,22.8702492,120.4703258,"https://maps.google.com/?q=Qishan+District,+Kaohsiung+City,+Taiwan+842&ftid=0x346e6b066fb72821:0x6ef7e29a5769b482",Qishan District,235,2697,https://zh.wikipedia.org/wiki/%E6%97%97%E5%B1%B1%E5%8D%80,"{'southwest': {'lat': 22.7724451, 'lng': 120.4154207}, 'northeast': {'lat': 22.9801511, 'lng': 120.529258}}",19.611540537473992
????,"No. 111?, Anhe Rd, Xitun District, Taichung City, Taiwan 407",4,202,24.1761074,120.6220508,https://maps.google.com/?cid=14113039347538970332,????,48,798,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%AE%B6%E7%A5%96%E5%BB%9F,,19.51994280892301
???????,"222, Taiwan, New Taipei City, Shenkeng District, Section 2, Beishen Rd, 133????????",4,215,25.0023709,121.61524,https://maps.google.com/?q=%E6%B7%B1%E5%9D%91%E9%BB%83%E6%B0%8F%E8%88%88%E9%A0%86%E5%B1%85&ftid=0x3442aac515137621:0xb3a0dbd9250adc20,???????,64,1224,https://zh.wikipedia.org/wiki/%E6%B7%B1%E5%9D%91%E9%BB%83%E6%B0%8F%E8%88%88%E9%A0%86%E5%B1%85,,19.434254568558863
???????,"No. 89?, Ningxia Rd, Datong District, Taipei City, Taiwan 103",5,195,25.0593344,121.5150126,https://maps.google.com/?cid=2657679697465967018,???????,39,765,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%8C%97%E8%AD%A6%E5%AF%9F%E7%BD%B2,,19.410997581056858
??????,"No. 89?, Ningxia Rd, Datong District, Taipei City, Taiwan 103",5,195,25.0593344,121.5150126,https://maps.google.com/?cid=2657679697465967018,???????,39,765,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%8C%97%E8%AD%A6%E5%AF%9F%E7%BD%B2,,19.410997581056858
????,"Japan, ?600-8358 Ky?to-fu, Ky?to-shi, Shimogy?-ku, Monzench?, ????????",2,166,34.991449,135.7510267,https://maps.google.com/?cid=6452800399047878071,Nishi Honganji,19,350,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%9C%AC%E9%A1%98%E5%AF%BA,,19.085764320025273
???????,"300, Taiwan, Hsinchu City, East District, ????????32?",3,158,24.804377,120.973926,https://maps.google.com/?cid=4355751639190855115,???????,16,368,https://zh.wikipedia.org/wiki/%E8%BE%9B%E5%BF%97%E5%B9%B3%E6%A0%A1%E9%95%B7%E6%95%85%E5%B1%85,,18.54695192934179
?????,"No. 164?, Guangji Rd, Neipu Township, Pingtung County, Taiwan 912",4,191,22.6152433,120.56637,https://maps.google.com/?cid=9703583747554656053,?????,40,1025,https://zh.wikipedia.org/wiki/%E5%85%AD%E5%A0%86%E5%A4%A9%E5%90%8E%E5%AE%AE,,18.359287276763368
??????????,"263, Taiwan, Yilan County, Zhuangwei Township, ?????????39?",2,161,24.748579,121.800969,https://maps.google.com/?cid=1722793462942754905,???????,21,347,https://zh.wikipedia.org/wiki/%E5%A3%AF%E5%9C%8D%E9%84%89%E6%B8%B8%E6%B0%8F%E5%AE%B6%E5%BB%9F%E8%BF%BD%E9%81%A0%E5%A0%82,,18.32727682528117
?????,"No. 36, Section 2, Zhongyi Rd, West Central District, Tainan City, Taiwan 700",4,189,22.9926163,120.2029271,https://maps.google.com/?cid=9647481570931389663,?????,43,905,https://zh.wikipedia.org/wiki/%E9%84%AD%E6%88%90%E5%8A%9F%E7%A5%96%E5%BB%9F,,18.260718489775392
???? (???),"Zhongzheng District, Taipei City, Taiwan 100",4,171,25.034772,121.5115677,https://maps.google.com/?cid=10494048244915032533,????,29,515,https://zh.wikipedia.org/wiki/%E8%87%AA%E7%94%B1%E4%B9%8B%E5%AE%B6_(%E8%87%BA%E5%8C%97%E5%B8%82),,18.207426372464468
????,"?, No. 116, Dafeng Rd, Shengang District, Taichung City, Taiwan 429",4,203,24.23583319999999,120.6957371,https://maps.google.com/?cid=13360661629888920926,????,56,1820,https://zh.wikipedia.org/wiki/%E7%AD%B1%E9%9B%B2%E5%B1%B1%E8%8E%8A,,17.950140019679818
??????,"No. 36, Dengshan St, Gushan District, Kaohsiung City, Taiwan 804",4,170,22.6245599,120.2724183,https://maps.google.com/?cid=3149292236324406702,????????,29,589,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%9B%84%E5%B8%82%E6%AD%A6%E5%BE%B7%E6%AE%BF,,17.85398760158624
?????,"No. 1, Shennong St, West Central District, Tainan City, Taiwan 700",3,202,22.9967745,120.1980371,https://maps.google.com/?cid=7570649927911862454,???,64,1521,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E6%B0%B4%E4%BB%99%E5%AE%AE,,17.847804824063825
?????,"No. 1, Shennong St, West Central District, Tainan City, Taiwan 700",3,202,22.9967745,120.1980371,https://maps.google.com/?cid=7570649927911862454,???,64,1521,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E6%B0%B4%E4%BB%99%E5%AE%AE,,17.847804824063825
????,"Xiyu Township, Penghu County, Taiwan 881",3,158,23.564167,119.489722,https://maps.google.com/?cid=18377591571815714603,????,21,411,https://zh.wikipedia.org/wiki/%E8%A5%BF%E5%B6%BC%E8%A5%BF%E8%87%BA,,17.76431044003828
???,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
?????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
??????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
??????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
???????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
??????????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
??????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
?????????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
????,Taiwan,2,121,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,17.715372495196878
???,"Wenxian Rd, West Central District, Tainan City, Taiwan 700",3,189,23.0007006,120.1943685,https://maps.google.com/?cid=5473683230627292883,???,48,1072,https://zh.wikipedia.org/wiki/%E5%85%8C%E6%82%85%E9%96%80,,17.698328094258304
????????,"No. 60, Fulin Rd, Shilin District, Taipei City, Taiwan 111",3,195,25.094915,121.530128,https://maps.google.com/?cid=17965988567920472798,??????????,64,1183,https://zh.wikipedia.org/wiki/%E5%A3%AB%E6%9E%97%E5%AE%98%E9%82%B8,,17.623981229580043
????,"No. 60, Fulin Rd, Shilin District, Taipei City, Taiwan 111",3,195,25.094915,121.530128,https://maps.google.com/?cid=17965988567920472798,??????????,64,1183,https://zh.wikipedia.org/wiki/%E5%A3%AB%E6%9E%97%E5%AE%98%E9%82%B8,,17.623981229580043
?????,"880, Taiwan, Penghu County, Magong City, ???25?",3,156,23.5655348,119.5837673,https://maps.google.com/?cid=7878934980901984383,?????,23,412,https://zh.wikipedia.org/wiki/%E6%96%87%E6%BE%B3%E5%9F%8E%E9%9A%8D%E5%BB%9F,,17.364680280079916
??,"No. 76, Fucheng Rd, Shengang District, Taiwan 429",1,151,24.2706536,120.6583142,https://maps.google.com/?cid=18189025059796761185,???,19,411,https://zh.wikipedia.org/wiki/%E5%BC%B5%E4%B8%99,,16.958546696671675
?????,"251, Taiwan, New Taipei City, Tamsui District, ???28?1?",1,154,25.17535,121.432941,https://maps.google.com/?cid=17282740888371650269,?????,25,377,https://zh.wikipedia.org/wiki/%E7%B4%85%E6%AF%9B%E5%9F%8E,,16.937815573784924
???,"251, Taiwan, New Taipei City, Tamsui District, ???28?1?",1,154,25.17535,121.432941,https://maps.google.com/?cid=17282740888371650269,?????,25,377,https://zh.wikipedia.org/wiki/%E7%B4%85%E6%AF%9B%E5%9F%8E,,16.937815573784924
???,"No. 15?, Denggong Rd, Tamsui District, New Taipei City, Taiwan 251",2,163,25.169252,121.448549,https://maps.google.com/?cid=11859948809437008348,???(????),32,595,https://zh.wikipedia.org/wiki/%E9%84%9E%E5%B1%B1%E5%AF%BA,,16.743964063299128
?????,"248, Taiwan, New Taipei City, Wugu District, ???179?3?",3,169,25.094688,121.4462779,https://maps.google.com/?cid=8184647608372723892,?????,46,774,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%82%A1%E8%A5%BF%E9%9B%B2%E5%AF%BA,,16.411879755449515
?????????,"700, Taiwan, Tainan City, West Central District, Lane 5, Zhongzheng Rd, 1?3?",2,162,22.9912474,120.2046484,https://maps.google.com/?cid=12479489531961578725,Tainan Municipal Administration of Cultural Heritage,49,476,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E5%B8%82%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2,,16.306663670066225
???????,"700, Taiwan, Tainan City, West Central District, Lane 5, Zhongzheng Rd, 1?3?",2,162,22.9912474,120.2046484,https://maps.google.com/?cid=12479489531961578725,Tainan Municipal Administration of Cultural Heritage,49,476,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E5%B8%82%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2,,16.306663670066225
??????,"No. 133, Qingnian Rd, West Central District, Tainan City, Taiwan 700",2,171,22.991988,120.209065,https://maps.google.com/?cid=4361160504095177218,??????,54,926,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BA%9C%E5%9F%8E%E9%9A%8D%E5%BB%9F,,15.989118850145042
????,Taiwan,3,217,23.973932,120.979743,https://maps.google.com/?cid=1064486467484527212,?????,258,4317,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E5%9C%B0%E7%90%86,,15.800879522091702
?????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",3,163,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,45,900,https://zh.wikipedia.org/wiki/%E6%96%87%E9%96%8B%E6%9B%B8%E9%99%A2,,15.647007650145191
??????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",3,163,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,45,900,https://zh.wikipedia.org/wiki/%E6%96%87%E9%96%8B%E6%9B%B8%E9%99%A2,,15.647007650145191
????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",3,163,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,45,900,https://zh.wikipedia.org/wiki/%E6%96%87%E9%96%8B%E6%9B%B8%E9%99%A2,,15.647007650145191
?????,"No. 1?, Beibu St, Beipu Township, Hsinchu County, Taiwan 314",6,135,24.6997612,121.0582645,https://maps.google.com/?cid=1480177471064116822,?????,30,281,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%9F%94%E6%85%88%E5%A4%A9%E5%AE%AE,,15.598118048832498
???,"Toucheng Township, Yilan County, Taiwan 261",2,163,24.97572,121.9263929,https://maps.google.com/?cid=2372048724558661239,Hu Zi Bei Protect And Manage Position,55,758,https://zh.wikipedia.org/wiki/%E8%99%8E%E5%AD%97%E7%A2%91,,15.510410131503567
???????,"No. 39, Chang'an W Rd, Datong District, Taipei City, Taiwan 103",2,148,25.0507444,121.5189791,https://maps.google.com/?cid=13039973614640808443,Museum of Contemporary Art Taipei,32,512,https://zh.wikipedia.org/wiki/%E5%8F%B0%E5%8C%97%E7%95%B6%E4%BB%A3%E8%97%9D%E8%A1%93%E9%A4%A8,,15.457446866667466
???????,"No. 276, Zhongshan Rd, Lukang Township, Changhua County, Taiwan 505",3,161,24.056487,120.433676,https://maps.google.com/?cid=3537148464522127812,???????,35,1188,https://zh.wikipedia.org/wiki/%E9%B9%BF%E6%B8%AF%E4%B8%89%E5%B1%B1%E5%9C%8B%E7%8E%8B%E5%BB%9F,,15.420237345945113
????,"Sanxiagong Bridge, Sanxia District, New Taipei City, Taiwan 237",4,137,24.9349884,121.3736288,"https://maps.google.com/?q=Sanxiagong+Bridge,+Sanxia+District,+New+Taipei+City,+Taiwan+237&ftid=0x34681bf25ea1ddc7:0x19890505f72000fb",Sanxiagong Bridge,28,491,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B3%BD%E6%8B%B1%E6%A9%8B,,14.797481296365964
?????,"No. 89, Section 2, Minquan Rd, West Central District, Tainan City, Taiwan 700",3,168,22.99440899999999,120.2047123,https://maps.google.com/?cid=15619853192236046967,???,68,1765,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E5%8C%97%E6%A5%B5%E6%AE%BF,,14.621115999701864
???,"No. 2?, Lane 451, Section 1, Zhongshan Rd, Yongjing Township, Changhua County, Taiwan 512",2,150,23.9124034,120.5422147,https://maps.google.com/?cid=16264549334363093269,???,39,879,https://zh.wikipedia.org/wiki/%E9%A4%98%E4%B8%89%E9%A4%A8,,14.55611527181428
?????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",2,150,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,39,879,https://zh.wikipedia.org/wiki/%E9%A4%98%E4%B8%89%E9%A4%A8,,14.55611527181428
?????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",2,150,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,39,879,https://zh.wikipedia.org/wiki/%E9%A4%98%E4%B8%89%E9%A4%A8,,14.55611527181428
????,"251, Taiwan, New Taipei City, Tamsui District, ?????",3,122,25.18336799999999,121.51502,https://maps.google.com/?q=%E4%BA%8E%E5%8F%B3%E4%BB%BB%E5%A2%93%E5%9B%AD&ftid=0x3442b1ea64fdacfd:0x3d9674691d541d3f,?????,22,300,https://zh.wikipedia.org/wiki/%E4%BA%8E%E5%8F%B3%E4%BB%BB%E5%A2%93,,14.21290372726265
????,"542, Taiwan, Nantou County, Caotun Township, ??????30?",3,122,23.9889779,120.6674919,https://maps.google.com/?cid=15696532256575964893,????,21,317,https://zh.wikipedia.org/wiki/%E7%99%BB%E7%80%9B%E6%9B%B8%E9%99%A2,,14.199020403365475
?????????,"880, Taiwan, Penghu County, Magong City, ???29?",2,107,23.5505422,119.611666,https://maps.google.com/?cid=10805745198016727480,??????,13,183,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%BB%B7%E8%98%AD%E9%80%B2%E5%A3%AB%E7%AC%AC,,14.020310523580694
??????,"880, Taiwan, Penghu County, Magong City, ???29?",2,107,23.5505422,119.611666,https://maps.google.com/?cid=10805745198016727480,??????,13,183,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%BB%B7%E8%98%AD%E9%80%B2%E5%A3%AB%E7%AC%AC,,14.020310523580694
